CodProvincia,Provincia,CodMunicipio,Municipio,Poblacion
47,Valladolid,200,Villaco,103
47,Valladolid,203,Villafrades de Campos,91
47,Valladolid,204,Villafranca de Duero,311
47,Valladolid,205,Villafrechós,546
47,Valladolid,206,Villafuerte,117
47,Valladolid,207,Villagarcía de Campos,371
47,Valladolid,208,Villagómez la Nueva,67
47,Valladolid,209,Villalán de Campos,44
47,Valladolid,210,Villalar de los Comuneros,468
47,Valladolid,211,Villalba de la Loma,60
47,Valladolid,212,Villalba de los Alcores,461
47,Valladolid,213,Villalbarba,133
47,Valladolid,214,Villalón de Campos,1858
47,Valladolid,215,Villamuriel de Campos,64
47,Valladolid,216,Villán de Tordesillas,137
47,Valladolid,217,Villanubla,2367
47,Valladolid,218,Villanueva de Duero,1200
47,Valladolid,219,Villanueva de la Condesa,64
47,Valladolid,220,Villanueva de los Caballeros,214
47,Valladolid,221,Villanueva de los Infantes,118
47,Valladolid,222,Villanueva de San Mancio,109
47,Valladolid,223,Villardefrades,189
47,Valladolid,224,Villarmentero de Esgueva,109
47,Valladolid,225,Villasexmir,89
47,Valladolid,226,Villavaquerín,201
47,Valladolid,227,Villavellid,63
47,Valladolid,228,Villaverde de Medina,535
47,Valladolid,229,Villavicencio de los Caballeros,248
47,Valladolid,230,Wamba,355
47,Valladolid,231,Zaratán,5843
47,Valladolid,232,"Zarza, La",124
48,Bizkaia,001,Abadiño,7385
48,Bizkaia,002,Abanto y Ciérvana-Abanto Zierbena,9708
48,Bizkaia,003,Amorebieta-Etxano,18513
48,Bizkaia,004,Amoroto,405
48,Bizkaia,005,Arakaldo,126
48,Bizkaia,006,Arantzazu,360
48,Bizkaia,007,Munitibar-Arbatzegi Gerrikaitz,438
48,Bizkaia,008,Artzentales,760
48,Bizkaia,009,Arrankudiaga,961
48,Bizkaia,010,Arrieta,551
48,Bizkaia,011,Arrigorriaga,12525
48,Bizkaia,012,Bakio,2604
48,Bizkaia,013,Barakaldo,100369
48,Bizkaia,014,Barrika,1510
48,Bizkaia,015,Basauri,41971
48,Bizkaia,016,Berango,6883
48,Bizkaia,017,Bermeo,17144
48,Bizkaia,018,Berriatua,1254
48,Bizkaia,019,Berriz,4855
48,Bizkaia,020,Bilbao,351629
48,Bizkaia,021,Busturia,1745
48,Bizkaia,022,Karrantza Harana/Valle de Carranza,2806
48,Bizkaia,023,Artea,783
48,Bizkaia,024,Zeanuri,1312
48,Bizkaia,025,Zeberio,1075
48,Bizkaia,026,Dima,1365
48,Bizkaia,027,Durango,28618
48,Bizkaia,028,Ea,886
48,Bizkaia,029,Etxebarri,10337
48,Bizkaia,030,Etxebarria,805
48,Bizkaia,031,Elantxobe,402
48,Bizkaia,032,Elorrio,7283
48,Bizkaia,033,Ereño,260
48,Bizkaia,034,Ermua,16278
48,Bizkaia,035,Fruiz,537
48,Bizkaia,036,Galdakao,29130
48,Bizkaia,037,Galdames,843
48,Bizkaia,038,Gamiz-Fika,1349
48,Bizkaia,039,Garai,342
48,Bizkaia,040,Gatika,1623
48,Bizkaia,041,Gautegiz Arteaga,910
48,Bizkaia,042,Gordexola,1733
48,Bizkaia,043,Gorliz,5532
48,Bizkaia,044,Getxo,80026
48,Bizkaia,045,Güeñes,6483
48,Bizkaia,046,Gernika-Lumo,16812
48,Bizkaia,047,Gizaburuaga,204
48,Bizkaia,048,Ibarrangelu,641
48,Bizkaia,049,Ispaster,704
48,Bizkaia,050,Izurtza,276
48,Bizkaia,051,Lanestosa,264
48,Bizkaia,052,Larrabetzu,1974
48,Bizkaia,053,Laukiz,1149
48,Bizkaia,054,Leioa,30626
48,Bizkaia,055,Lemoa,3451
48,Bizkaia,056,Lemoiz,1083
48,Bizkaia,057,Lekeitio,7419
48,Bizkaia,058,Mallabia,1198
48,Bizkaia,059,Mañaria,507
48,Bizkaia,060,Markina-Xemein,4969
48,Bizkaia,061,Maruri-Jatabe,961
48,Bizkaia,062,Mendata,378
48,Bizkaia,063,Mendexa,439
48,Bizkaia,064,Meñaka,754
48,Bizkaia,065,Ugao-Miraballes,4059
48,Bizkaia,066,Morga,406
48,Bizkaia,067,Muxika,1468
48,Bizkaia,068,Mundaka,1940
48,Bizkaia,069,Mungia,16912
48,Bizkaia,070,Aulesti,669
48,Bizkaia,071,Muskiz,7541
48,Bizkaia,072,Otxandio,1302
48,Bizkaia,073,Ondarroa,8838
48,Bizkaia,074,Urduña/Orduña,4237
48,Bizkaia,075,Orozko,2549
48,Bizkaia,076,Sukarrieta,357
48,Bizkaia,077,Plentzia,4314
48,Bizkaia,078,Portugalete,47756
48,Bizkaia,079,Errigoiti,537
48,Bizkaia,080,Valle de Trápaga-Trapagaran,12189
48,Bizkaia,081,Lezama,2476
48,Bizkaia,082,Santurtzi,47129
48,Bizkaia,083,Ortuella,8416
48,Bizkaia,084,Sestao,28831
48,Bizkaia,085,Sopelana,12912
48,Bizkaia,086,Sopuerta,2604
48,Bizkaia,087,Trucios-Turtzioz,538
48,Bizkaia,088,Ubide,184
48,Bizkaia,089,Urduliz,3631
48,Bizkaia,090,Balmaseda,7737
48,Bizkaia,091,Atxondo,1415
48,Bizkaia,092,Bedia,987
48,Bizkaia,093,Areatza,1226
48,Bizkaia,094,Igorre,4235
48,Bizkaia,095,Zaldibar,3062
48,Bizkaia,096,Zalla,8442
48,Bizkaia,097,Zaratamo,1663
48,Bizkaia,901,Derio,5627
48,Bizkaia,902,Erandio,24326
48,Bizkaia,903,Loiu,2498
48,Bizkaia,904,Sondika,4548
48,Bizkaia,905,Zamudio,3281
48,Bizkaia,906,Forua,969
48,Bizkaia,907,Kortezubi,423
48,Bizkaia,908,Murueta,302
48,Bizkaia,909,Nabarniz,227
48,Bizkaia,910,Iurreta,3884
48,Bizkaia,911,Ajangiz,457
48,Bizkaia,912,Alonsotegi,2845
48,Bizkaia,913,Zierbena,1461
48,Bizkaia,914,Arratzu,388
48,Bizkaia,915,Ziortza-Bolibar,418
49,Zamora,002,Abezames,78
49,Zamora,003,Alcañices,1207
49,Zamora,004,Alcubilla de Nogales,145
49,Zamora,005,Alfaraz de Sayago,168
49,Zamora,006,Algodre,172
49,Zamora,007,Almaraz de Duero,405
49,Zamora,008,Almeida de Sayago,561
49,Zamora,009,Andavías,478
49,Zamora,010,Arcenillas,406
49,Zamora,011,Arcos de la Polvorosa,259
49,Zamora,012,Argañín,80
49,Zamora,013,Argujillo,324
49,Zamora,014,Arquillinos,135
49,Zamora,015,Arrabalde,278
49,Zamora,016,Aspariegos,294
49,Zamora,017,Asturianos,275
49,Zamora,018,Ayoó de Vidriales,372
49,Zamora,019,Barcial del Barco,279
49,Zamora,020,Belver de los Montes,339
49,Zamora,021,Benavente,19259
49,Zamora,022,Benegiles,368
49,Zamora,023,Bermillo de Sayago,1181
49,Zamora,024,"Bóveda de Toro, La",863
49,Zamora,025,Bretó,198
49,Zamora,026,Bretocino,253
49,Zamora,027,Brime de Sog,178
49,Zamora,028,Brime de Urz,127
49,Zamora,029,Burganes de Valverde,754
49,Zamora,030,Bustillo del Oro,97
49,Zamora,031,Cabañas de Sayago,163
49,Zamora,032,Calzadilla de Tera,386
49,Zamora,033,Camarzana de Tera,929
49,Zamora,034,Cañizal,501
49,Zamora,035,Cañizo,274
49,Zamora,036,Carbajales de Alba,634
49,Zamora,037,Carbellino,226
49,Zamora,038,Casaseca de Campeán,125
49,Zamora,039,Casaseca de las Chanas,419
49,Zamora,040,Castrillo de la Guareña,132
49,Zamora,041,Castrogonzalo,495
49,Zamora,042,Castronuevo,274
49,Zamora,043,Castroverde de Campos,376
49,Zamora,044,Cazurra,82
49,Zamora,046,Cerecinos de Campos,336
49,Zamora,047,Cerecinos del Carrizal,135
49,Zamora,048,Cernadilla,163
49,Zamora,050,Cobreros,620
49,Zamora,052,Coomonte,220
49,Zamora,053,Coreses,1142
49,Zamora,054,Corrales del Vino,1088
49,Zamora,055,Cotanes del Monte,124
49,Zamora,056,Cubillos,351
49,Zamora,057,Cubo de Benavente,131
49,Zamora,058,"Cubo de Tierra del Vino, El",389
49,Zamora,059,Cuelgamures,110
49,Zamora,061,Entrala,169
49,Zamora,062,Espadañedo,150
49,Zamora,063,Faramontanos de Tábara,400
49,Zamora,064,Fariza,601
49,Zamora,065,Fermoselle,1450
49,Zamora,066,Ferreras de Abajo,599
49,Zamora,067,Ferreras de Arriba,447
49,Zamora,068,Ferreruela,543
49,Zamora,069,Figueruela de Arriba,419
49,Zamora,071,Fonfría,921
49,Zamora,075,Fresno de la Polvorosa,163
49,Zamora,076,Fresno de la Ribera,395
49,Zamora,077,Fresno de Sayago,228
49,Zamora,078,Friera de Valverde,215
49,Zamora,079,Fuente Encalada,115
49,Zamora,080,Fuentelapeña,814
49,Zamora,081,Fuentesaúco,1918
49,Zamora,082,Fuentes de Ropel,478
49,Zamora,083,Fuentesecas,72
49,Zamora,084,Fuentespreadas,336
49,Zamora,085,Galende,1361
49,Zamora,086,Gallegos del Pan,136
49,Zamora,087,Gallegos del Río,601
49,Zamora,088,Gamones,96
49,Zamora,090,Gema,238
49,Zamora,091,Granja de Moreruela,302
49,Zamora,092,Granucillo,169
49,Zamora,093,Guarrate,369
49,Zamora,094,Hermisende,296
49,Zamora,095,"Hiniesta, La",339
49,Zamora,096,Jambrina,197
49,Zamora,097,Justel,100
49,Zamora,098,Losacino,249
49,Zamora,099,Losacio,125
49,Zamora,100,Lubián,358
49,Zamora,101,Luelmo,206
49,Zamora,102,"Maderal, El",233
49,Zamora,103,Madridanos,508
49,Zamora,104,Mahide,384
49,Zamora,105,Maire de Castroponce,163
49,Zamora,107,Malva,167
49,Zamora,108,Manganeses de la Lampreana,552
49,Zamora,109,Manganeses de la Polvorosa,756
49,Zamora,110,Manzanal de Arriba,393
49,Zamora,111,Manzanal del Barco,155
49,Zamora,112,Manzanal de los Infantes,142
49,Zamora,113,Matilla de Arzón,193
49,Zamora,114,Matilla la Seca,56
49,Zamora,115,Mayalde,209
49,Zamora,116,Melgar de Tera,423
49,Zamora,117,Micereces de Tera,530
49,Zamora,118,Milles de la Polvorosa,239
49,Zamora,119,Molacillos,278
49,Zamora,120,Molezuelas de la Carballeda,90
49,Zamora,121,Mombuey,433
49,Zamora,122,Monfarracinos,924
49,Zamora,123,Montamarta,618
49,Zamora,124,Moral de Sayago,304
49,Zamora,125,Moraleja del Vino,1654
49,Zamora,126,Moraleja de Sayago,260
49,Zamora,127,Morales del Vino,2858
49,Zamora,128,Morales de Rey,669
49,Zamora,129,Morales de Toro,1063
49,Zamora,130,Morales de Valverde,218
49,Zamora,131,Moralina,342
49,Zamora,132,Moreruela de los Infanzones,379
49,Zamora,133,Moreruela de Tábara,360
49,Zamora,134,Muelas de los Caballeros,209
49,Zamora,135,Muelas del Pan,747
49,Zamora,136,Muga de Sayago,397
49,Zamora,137,Navianos de Valverde,205
49,Zamora,138,Olmillos de Castro,281
49,Zamora,139,Otero de Bodas,204
49,Zamora,141,Pajares de la Lampreana,419
49,Zamora,142,Palacios del Pan,274
49,Zamora,143,Palacios de Sanabria,272
49,Zamora,145,Pedralba de la Pradería,300
49,Zamora,146,"Pego, El",348
49,Zamora,147,Peleagonzalo,313
49,Zamora,148,Peleas de Abajo,236
49,Zamora,149,Peñausende,467
49,Zamora,150,Peque,176
49,Zamora,151,"Perdigón, El",792
49,Zamora,152,Pereruela,658
49,Zamora,153,Perilla de Castro,189
49,Zamora,154,Pías,149
49,Zamora,155,Piedrahita de Castro,118
49,Zamora,156,Pinilla de Toro,272
49,Zamora,157,Pino del Oro,189
49,Zamora,158,"Piñero, El",254
49,Zamora,159,Pobladura del Valle,331
49,Zamora,160,Pobladura de Valderaduey,50
49,Zamora,162,Porto,216
49,Zamora,163,Pozoantiguo,274
49,Zamora,164,Pozuelo de Tábara,164
49,Zamora,165,Prado,74
49,Zamora,166,Puebla de Sanabria,1540
49,Zamora,167,Pueblica de Valverde,241
49,Zamora,168,Quintanilla del Monte,103
49,Zamora,169,Quintanilla del Olmo,38
49,Zamora,170,Quintanilla de Urz,123
49,Zamora,171,Quiruelas de Vidriales,762
49,Zamora,172,Rabanales,654
49,Zamora,173,Rábano de Aliste,445
49,Zamora,174,Requejo,181
49,Zamora,175,Revellinos,285
49,Zamora,176,Riofrío de Aliste,819
49,Zamora,177,Rionegro del Puente,319
49,Zamora,178,Roales,832
49,Zamora,179,Robleda-Cervantes,482
49,Zamora,180,Roelos de Sayago,184
49,Zamora,181,Rosinos de la Requejada,424
49,Zamora,183,Salce,110
49,Zamora,184,Samir de los Caños,205
49,Zamora,185,San Agustín del Pozo,206
49,Zamora,186,San Cebrián de Castro,284
49,Zamora,187,San Cristóbal de Entreviñas,1545
49,Zamora,188,San Esteban del Molar,155
49,Zamora,189,San Justo,272
49,Zamora,190,San Martín de Valderaduey,79
49,Zamora,191,San Miguel de la Ribera,338
49,Zamora,192,San Miguel del Valle,174
49,Zamora,193,San Pedro de Ceque,561
49,Zamora,194,San Pedro de la Nave-Almendra,383
49,Zamora,197,Santa Clara de Avedillo,192
49,Zamora,199,Santa Colomba de las Monjas,292
49,Zamora,200,Santa Cristina de la Polvorosa,1161
49,Zamora,201,Santa Croya de Tera,348
49,Zamora,202,Santa Eufemia del Barco,218
49,Zamora,203,Santa María de la Vega,370
49,Zamora,204,Santa María de Valverde,83
49,Zamora,205,Santibáñez de Tera,450
49,Zamora,206,Santibáñez de Vidriales,1140
49,Zamora,207,Santovenia,304
49,Zamora,208,San Vicente de la Cabeza,466
49,Zamora,209,San Vitero,618
49,Zamora,210,Sanzoles,571
49,Zamora,214,Tábara,838
49,Zamora,216,Tapioles,180
49,Zamora,219,Toro,9627
49,Zamora,220,"Torre del Valle, La",170
49,Zamora,221,Torregamones,308
49,Zamora,222,Torres del Carrizal,459
49,Zamora,223,Trabazos,1012
49,Zamora,224,Trefacio,194
49,Zamora,225,Uña de Quintana,175
49,Zamora,226,Vadillo de la Guareña,311
49,Zamora,227,Valcabado,342
49,Zamora,228,Valdefinjas,61
49,Zamora,229,Valdescorriel,158
49,Zamora,230,Vallesa de la Guareña,115
49,Zamora,231,Vega de Tera,394
49,Zamora,232,Vega de Villalobos,122
49,Zamora,233,Vegalatrave,114
49,Zamora,234,Venialbo,464
49,Zamora,235,Vezdemarbán,532
49,Zamora,236,Vidayanes,97
49,Zamora,237,Videmala,158
49,Zamora,238,Villabrázaro,284
49,Zamora,239,Villabuena del Puente,813
49,Zamora,240,Villadepera,253
49,Zamora,241,Villaescusa,293
49,Zamora,242,Villafáfila,567
49,Zamora,243,Villaferrueña,118
49,Zamora,244,Villageriz,47
49,Zamora,245,Villalazán,317
49,Zamora,246,Villalba de la Lampreana,267
49,Zamora,247,Villalcampo,537
49,Zamora,248,Villalobos,303
49,Zamora,249,Villalonso,91
49,Zamora,250,Villalpando,1610
49,Zamora,251,Villalube,199
49,Zamora,252,Villamayor de Campos,422
49,Zamora,255,Villamor de los Escuderos,450
49,Zamora,256,Villanázar,327
49,Zamora,257,Villanueva de Azoague,327
49,Zamora,258,Villanueva de Campeán,143
49,Zamora,259,Villanueva de las Peras,116
49,Zamora,260,Villanueva del Campo,954
49,Zamora,261,Villaralbo,1904
49,Zamora,262,Villardeciervos,456
49,Zamora,263,Villar de Fallaves,62
49,Zamora,264,Villar del Buey,700
49,Zamora,265,Villardiegua de la Ribera,147
49,Zamora,266,Villárdiga,96
49,Zamora,267,Villardondiego,108
49,Zamora,268,Villarrín de Campos,510
49,Zamora,269,Villaseco del Pan,249
49,Zamora,270,Villavendimio,177
49,Zamora,271,Villaveza del Agua,225
49,Zamora,272,Villaveza de Valverde,101
49,Zamora,273,Viñas,225
49,Zamora,275,Zamora,65362
50,Zaragoza,001,Abanto,127
50,Zaragoza,002,Acered,243
50,Zaragoza,003,Agón,167
50,Zaragoza,004,Aguarón,848
50,Zaragoza,005,Aguilón,254
50,Zaragoza,006,Ainzón,1214
50,Zaragoza,007,Aladrén,60
50,Zaragoza,008,Alagón,7167
50,Zaragoza,009,Alarba,161
50,Zaragoza,010,Alberite de San Juan,97
50,Zaragoza,011,Albeta,149
50,Zaragoza,012,Alborge,118
50,Zaragoza,013,Alcalá de Ebro,284
50,Zaragoza,014,Alcalá de Moncayo,193
50,Zaragoza,015,Alconchel de Ariza,90
50,Zaragoza,016,Aldehuela de Liestos,51
50,Zaragoza,017,Alfajarín,2259
50,Zaragoza,018,Alfamén,1609
50,Zaragoza,019,Alforque,86
50,Zaragoza,020,Alhama de Aragón,1124
50,Zaragoza,021,Almochuel,42
50,Zaragoza,022,"Almolda, La",611
50,Zaragoza,023,Almonacid de la Cuba,252
50,Zaragoza,024,Almonacid de la Sierra,781
50,Zaragoza,025,"Almunia de Doña Godina, La",7792
50,Zaragoza,026,Alpartir,570
50,Zaragoza,027,Ambel,281
50,Zaragoza,028,Anento,126
50,Zaragoza,029,Aniñón,801
50,Zaragoza,030,Añón de Moncayo,213
50,Zaragoza,031,Aranda de Moncayo,198
50,Zaragoza,032,Arándiga,385
50,Zaragoza,033,Ardisa,83
50,Zaragoza,034,Ariza,1227
50,Zaragoza,035,Artieda,90
50,Zaragoza,036,Asín,115
50,Zaragoza,037,Atea,152
50,Zaragoza,038,Ateca,2099
50,Zaragoza,039,Azuara,680
50,Zaragoza,040,Badules,100
50,Zaragoza,041,Bagüés,20
50,Zaragoza,042,Balconchán,14
50,Zaragoza,043,Bárboles,327
50,Zaragoza,044,Bardallur,325
50,Zaragoza,045,Belchite,1655
50,Zaragoza,046,Belmonte de Gracián,238
50,Zaragoza,047,Berdejo,63
50,Zaragoza,048,Berrueco,42
50,Zaragoza,050,Bijuesca,114
50,Zaragoza,051,Biota,1073
50,Zaragoza,052,Bisimbre,99
50,Zaragoza,053,Boquiñeni,956
50,Zaragoza,054,Bordalba,71
50,Zaragoza,055,Borja,5057
50,Zaragoza,056,Botorrita,532
50,Zaragoza,057,Brea de Aragón,1795
50,Zaragoza,058,Bubierca,84
50,Zaragoza,059,Bujaraloz,1054
50,Zaragoza,060,Bulbuente,235
50,Zaragoza,061,Bureta,268
50,Zaragoza,062,"Burgo de Ebro, El",2363
50,Zaragoza,063,"Buste, El",82
50,Zaragoza,064,Cabañas de Ebro,553
50,Zaragoza,065,Cabolafuente,44
50,Zaragoza,066,Cadrete,3293
50,Zaragoza,067,Calatayud,21174
50,Zaragoza,068,Calatorao,3015
50,Zaragoza,069,Calcena,65
50,Zaragoza,070,Calmarza,77
50,Zaragoza,071,Campillo de Aragón,152
50,Zaragoza,072,Carenas,184
50,Zaragoza,073,Cariñena,3572
50,Zaragoza,074,Caspe,9885
50,Zaragoza,075,Castejón de Alarba,95
50,Zaragoza,076,Castejón de las Armas,118
50,Zaragoza,077,Castejón de Valdejasa,257
50,Zaragoza,078,Castiliscar,310
50,Zaragoza,079,Cervera de la Cañada,318
50,Zaragoza,080,Cerveruela,41
50,Zaragoza,081,Cetina,677
50,Zaragoza,082,Cimballa,118
50,Zaragoza,083,Cinco Olivas,119
50,Zaragoza,084,Clarés de Ribota,89
50,Zaragoza,085,Codo,205
50,Zaragoza,086,Codos,241
50,Zaragoza,087,Contamina,39
50,Zaragoza,088,Cosuenda,398
50,Zaragoza,089,Cuarte de Huerva,10394
50,Zaragoza,090,Cubel,187
50,Zaragoza,091,"Cuerlas, Las",55
50,Zaragoza,092,Chiprana,465
50,Zaragoza,093,Chodes,147
50,Zaragoza,094,Daroca,2288
50,Zaragoza,095,Ejea de los Caballeros,17180
50,Zaragoza,096,Embid de Ariza,52
50,Zaragoza,098,Encinacorba,239
50,Zaragoza,099,Épila,4746
50,Zaragoza,100,Erla,400
50,Zaragoza,101,Escatrón,1133
50,Zaragoza,102,Fabara,1255
50,Zaragoza,104,Farlete,428
50,Zaragoza,105,Fayón,384
50,Zaragoza,106,"Fayos, Los",152
50,Zaragoza,107,Figueruelas,1322
50,Zaragoza,108,Fombuena,52
50,Zaragoza,109,"Frago, El",109
50,Zaragoza,110,"Frasno, El",452
50,Zaragoza,111,Fréscano,208
50,Zaragoza,113,Fuendejalón,973
50,Zaragoza,114,Fuendetodos,172
50,Zaragoza,115,Fuentes de Ebro,4577
50,Zaragoza,116,Fuentes de Jiloca,280
50,Zaragoza,117,Gallocanta,154
50,Zaragoza,118,Gallur,2882
50,Zaragoza,119,Gelsa,1173
50,Zaragoza,120,Godojos,43
50,Zaragoza,121,Gotor,366
50,Zaragoza,122,Grisel,66
50,Zaragoza,123,Grisén,603
50,Zaragoza,124,Herrera de los Navarros,576
50,Zaragoza,125,Ibdes,471
50,Zaragoza,126,Illueca,3290
50,Zaragoza,128,Isuerre,34
50,Zaragoza,129,Jaraba,355
50,Zaragoza,130,Jarque,531
50,Zaragoza,131,Jaulín,279
50,Zaragoza,132,"Joyosa, La",936
50,Zaragoza,133,Lagata,135
50,Zaragoza,134,Langa del Castillo,141
50,Zaragoza,135,Layana,127
50,Zaragoza,136,Lécera,757
50,Zaragoza,137,Leciñena,1306
50,Zaragoza,138,Lechón,52
50,Zaragoza,139,Letux,404
50,Zaragoza,140,Litago,174
50,Zaragoza,141,Lituénigo,120
50,Zaragoza,142,Lobera de Onsella,45
50,Zaragoza,143,Longares,895
50,Zaragoza,144,Longás,34
50,Zaragoza,146,Lucena de Jalón,269
50,Zaragoza,147,Luceni,1045
50,Zaragoza,148,Luesia,366
50,Zaragoza,149,Luesma,50
50,Zaragoza,150,Lumpiaque,921
50,Zaragoza,151,Luna,825
50,Zaragoza,152,Maella,1986
50,Zaragoza,153,Magallón,1208
50,Zaragoza,154,Mainar,157
50,Zaragoza,155,Malanquilla,123
50,Zaragoza,156,Maleján,325
50,Zaragoza,157,Malón,376
50,Zaragoza,159,Maluenda,1123
50,Zaragoza,160,Mallén,3714
50,Zaragoza,161,Manchones,131
50,Zaragoza,162,Mara,190
50,Zaragoza,163,María de Huerva,5265
50,Zaragoza,164,Mediana de Aragón,468
50,Zaragoza,165,Mequinenza,2449
50,Zaragoza,166,Mesones de Isuela,318
